trade_num,trade_date,day_of_week,side,entry_time,exit_time,entry_price,exit_price,pts,pnl_dollar,cumulative_pnl,exit_reason,bars_held,mfe_pts,mae_pts,strategy,win,vix_open,vix_high,vix_low,vix_close,vix_pdh,vix_pdl,vix_prev_close,vix_pct_change,es_open,es_high,es_low,es_close,es_prev_close,es_pct_change,vix_regime,vix_intraday,pct_regime,vix_intraday_dir,vix_dod_dir,vix_momentum,vix_q,vix_combo
71,2025-05-06,Tuesday,short,2025-05-06 16:46:00+00:00,2025-05-06T16:51:00+00:00,19898.25,19879.25,19.0,36.96,285.66,TP,5,28.75,8.75,MNQ_VSCALPB,True,23.969999313354492,25.110000610351562,23.899999618530273,24.760000228881836,24.6299991607666,22.809999465942383,23.639999389648438,4.737736328892761,5666.25,5673.25,5605.0,5625.75,5671.75,-0.811037157843697,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX up + High VIX
72,2025-05-06,Tuesday,short,2025-05-06 17:26:00+00:00,2025-05-06T17:28:00+00:00,19872.5,19889.25,-16.75,-34.54,251.12,SL,2,9.5,22.25,MNQ_VSCALPB,False,23.969999313354492,25.110000610351562,23.899999618530273,24.760000228881836,24.6299991607666,22.809999465942383,23.639999389648438,4.737736328892761,5666.25,5673.25,5605.0,5625.75,5671.75,-0.811037157843697,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),High VIX,VIX up + High VIX
73,2025-05-07,Wednesday,long,2025-05-07 14:01:00+00:00,2025-05-07T14:02:00+00:00,19925.25,19935.75,10.5,19.96,271.08,TP,1,15.75,3.5,MNQ_VSCALPB,True,24.559999465942383,25.6200008392334,23.290000915527344,23.549999237060547,25.110000610351562,23.899999618530273,24.760000228881836,-4.886918338594592,5608.5,5689.75,5596.0,5652.0,5625.75,0.46660445273962736,VIX < PDL (bullish),VIX wide range (both),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
74,2025-05-07,Wednesday,short,2025-05-07 15:51:00+00:00,2025-05-07T15:52:00+00:00,19799.0,19814.75,-15.75,-32.54,238.54,SL,1,3.5,39.5,MNQ_VSCALPB,False,24.559999465942383,25.6200008392334,23.290000915527344,23.549999237060547,25.110000610351562,23.899999618530273,24.760000228881836,-4.886918338594592,5608.5,5689.75,5596.0,5652.0,5625.75,0.46660445273962736,VIX < PDL (bullish),VIX wide range (both),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
75,2025-05-07,Wednesday,short,2025-05-07 16:26:00+00:00,2025-05-07T16:29:00+00:00,19828.0,19814.5,13.5,25.96,264.5,TP,3,18.5,8.75,MNQ_VSCALPB,True,24.559999465942383,25.6200008392334,23.290000915527344,23.549999237060547,25.110000610351562,23.899999618530273,24.760000228881836,-4.886918338594592,5608.5,5689.75,5596.0,5652.0,5625.75,0.46660445273962736,VIX < PDL (bullish),VIX wide range (both),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
76,2025-05-07,Wednesday,long,2025-05-07 18:45:00+00:00,2025-05-07T18:47:00+00:00,19832.25,19813.25,-19.0,-39.04,225.46,SL,2,13.5,36.25,MNQ_VSCALPB,False,24.559999465942383,25.6200008392334,23.290000915527344,23.549999237060547,25.110000610351562,23.899999618530273,24.760000228881836,-4.886918338594592,5608.5,5689.75,5596.0,5652.0,5625.75,0.46660445273962736,VIX < PDL (bullish),VIX wide range (both),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
77,2025-05-08,Thursday,short,2025-05-08 14:45:00+00:00,2025-05-08T14:46:00+00:00,20072.25,20059.25,13.0,24.96,250.42,TP,1,27.0,6.25,MNQ_VSCALPB,True,22.84000015258789,23.610000610351562,21.8799991607666,22.479999542236328,25.6200008392334,23.290000915527344,23.549999237060547,-4.543523267467309,5643.25,5741.0,5636.5,5684.5,5652.0,0.5750176928520867,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
78,2025-05-08,Thursday,long,2025-05-08 17:26:00+00:00,2025-05-08T17:29:00+00:00,20301.25,20307.75,6.5,11.96,262.38,TP,3,7.0,9.0,MNQ_VSCALPB,True,22.84000015258789,23.610000610351562,21.8799991607666,22.479999542236328,25.6200008392334,23.290000915527344,23.549999237060547,-4.543523267467309,5643.25,5741.0,5636.5,5684.5,5652.0,0.5750176928520867,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
79,2025-05-09,Friday,short,2025-05-09 17:16:00+00:00,2025-05-09T17:18:00+00:00,20094.5,20109.75,-15.25,-31.54,230.84,SL,2,0.5,21.75,MNQ_VSCALPB,False,22.399999618530273,22.81999969482422,21.829999923706055,21.899999618530273,23.610000610351562,21.8799991607666,22.479999542236328,-2.5800708875297285,5688.5,5715.25,5662.5,5678.0,5684.5,-0.11434602867446131,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
80,2025-05-12,Monday,short,2025-05-12 15:57:00+00:00,2025-05-12T15:59:00+00:00,20773.75,20765.75,8.0,14.96,245.8,TP,2,14.25,5.25,MNQ_VSCALPB,True,19.84000015258789,20.440000534057617,18.139999389648438,18.389999389648438,22.81999969482422,21.829999923706055,21.899999618530273,-16.027398584573106,5761.0,5876.25,5734.25,5865.0,5678.0,3.293413173652704,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
81,2025-05-12,Monday,long,2025-05-12 19:11:00+00:00,2025-05-12T19:16:00+00:00,20917.5,20902.0,-15.5,-32.04,213.76,SL,5,0.5,26.0,MNQ_VSCALPB,False,19.84000015258789,20.440000534057617,18.139999389648438,18.389999389648438,22.81999969482422,21.829999923706055,21.899999618530273,-16.027398584573106,5761.0,5876.25,5734.25,5865.0,5678.0,3.293413173652704,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
82,2025-05-13,Tuesday,long,2025-05-13 16:11:00+00:00,2025-05-13T16:14:00+00:00,21263.25,21289.5,26.25,51.46,265.22,TP,3,29.75,6.75,MNQ_VSCALPB,True,18.690000534057617,18.850000381469727,17.649999618530273,18.219999313354492,20.440000534057617,18.139999389648438,18.389999389648438,-0.9244158887228515,5868.0,5927.0,5835.75,5904.5,5865.0,0.673486786018751,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
83,2025-05-14,Wednesday,long,2025-05-14 16:31:00+00:00,2025-05-14T16:32:00+00:00,21387.25,21393.0,5.75,10.46,275.68,TP,1,32.5,2.5,MNQ_VSCALPB,True,18.100000381469727,18.81999969482422,18.059999465942383,18.6200008392334,18.850000381469727,17.649999618530273,18.219999313354492,2.1953981391520827,5902.0,5925.0,5890.0,5908.5,5904.5,0.06774494029977429,VIX neutral,VIX inside range,Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
84,2025-05-15,Thursday,long,2025-05-15 14:21:00+00:00,2025-05-15T14:28:00+00:00,21323.5,21300.0,-23.5,-48.04,227.64,SL,7,6.5,28.25,MNQ_VSCALPB,False,19.190000534057617,19.3799991607666,17.770000457763672,17.829999923706055,18.81999969482422,18.059999465942383,18.6200008392334,-4.242754457146781,5904.0,5944.5,5867.0,5933.25,5908.5,0.4188880426504227,VIX < PDL (bullish),VIX wide range (both),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
85,2025-05-15,Thursday,long,2025-05-15 14:56:00+00:00,2025-05-15T14:59:00+00:00,21323.5,21332.25,8.75,16.46,244.1,TP,3,12.0,4.5,MNQ_VSCALPB,True,19.190000534057617,19.3799991607666,17.770000457763672,17.829999923706055,18.81999969482422,18.059999465942383,18.6200008392334,-4.242754457146781,5904.0,5944.5,5867.0,5933.25,5908.5,0.4188880426504227,VIX < PDL (bullish),VIX wide range (both),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
86,2025-05-15,Thursday,long,2025-05-15 17:46:00+00:00,2025-05-15T17:56:00+00:00,21498.0,21474.5,-23.5,-48.04,196.06,SL,10,3.75,29.25,MNQ_VSCALPB,False,19.190000534057617,19.3799991607666,17.770000457763672,17.829999923706055,18.81999969482422,18.059999465942383,18.6200008392334,-4.242754457146781,5904.0,5944.5,5867.0,5933.25,5908.5,0.4188880426504227,VIX < PDL (bullish),VIX wide range (both),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
87,2025-05-16,Friday,long,2025-05-16 16:06:00+00:00,2025-05-16T16:16:00+00:00,21432.75,21443.25,10.5,19.96,216.02,TP,10,17.0,14.0,MNQ_VSCALPB,True,17.959999084472656,17.959999084472656,17.149999618530273,17.239999771118164,19.3799991607666,17.770000457763672,17.829999923706055,-3.309030595134499,5935.0,5977.5,5923.0,5975.5,5933.25,0.7120886529305093,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
88,2025-05-16,Friday,long,2025-05-16 16:42:00+00:00,2025-05-16T16:50:00+00:00,21433.25,21416.0,-17.25,-35.54,180.48,SL,8,3.5,17.75,MNQ_VSCALPB,False,17.959999084472656,17.959999084472656,17.149999618530273,17.239999771118164,19.3799991607666,17.770000457763672,17.829999923706055,-3.309030595134499,5935.0,5977.5,5923.0,5975.5,5933.25,0.7120886529305093,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
89,2025-05-19,Monday,long,2025-05-19 14:56:00+00:00,2025-05-19T15:03:00+00:00,21403.75,21410.0,6.25,11.46,191.94,TP,7,8.75,19.5,MNQ_VSCALPB,True,19.84000015258789,19.920000076293945,17.920000076293945,18.139999389648438,17.959999084472656,17.149999618530273,17.239999771118164,5.220415490016572,5930.25,5987.5,5892.75,5982.5,5975.5,0.11714500878587941,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX rising (close>prev),VIX surging (>+5%),Mid VIX,VIX down + Mid VIX
90,2025-05-21,Wednesday,short,2025-05-21 18:41:00+00:00,2025-05-21T18:48:00+00:00,21260.75,21235.0,25.75,50.46,242.4,TP,7,35.5,16.25,MNQ_VSCALPB,True,18.770000457763672,21.049999237060547,17.770000457763672,20.8700008392334,18.68000030517578,17.700000762939453,18.09000015258789,15.36761007847649,5953.5,5958.25,5847.75,5861.25,5959.75,-1.652753890683334,VIX > PDH (bearish),VIX touched PDH (bearish),"Normal bear (ES-, VIX+)",VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
91,2025-05-22,Thursday,long,2025-05-22 15:06:00+00:00,2025-05-22T15:08:00+00:00,21247.25,21257.5,10.25,19.46,261.86,TP,2,16.0,23.5,MNQ_VSCALPB,True,20.6200008392334,22.06999969482422,19.639999389648438,20.280000686645508,21.049999237060547,17.770000457763672,20.8700008392334,-2.827025054444432,5858.0,5895.0,5828.75,5856.75,5861.25,-0.07677543186180857,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
92,2025-05-22,Thursday,long,2025-05-22 15:28:00+00:00,2025-05-22T15:30:00+00:00,21237.75,21206.25,-31.5,-64.04,197.82,SL,2,10.0,40.5,MNQ_VSCALPB,False,20.6200008392334,22.06999969482422,19.639999389648438,20.280000686645508,21.049999237060547,17.770000457763672,20.8700008392334,-2.827025054444432,5858.0,5895.0,5828.75,5856.75,5861.25,-0.07677543186180857,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),High VIX,VIX down + High VIX
93,2025-05-23,Friday,short,2025-05-23 19:21:00+00:00,2025-05-23T19:22:00+00:00,21027.75,21018.25,9.5,17.96,215.78,TP,1,25.25,3.75,MNQ_VSCALPB,True,20.139999389648438,25.530000686645508,19.829999923706055,22.290000915527344,22.06999969482422,19.639999389648438,20.280000686645508,9.911243396581494,5869.25,5872.0,5756.5,5817.0,5856.75,-0.6787040594186222,VIX > PDH (bearish),VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX surging (>+5%),High VIX,VIX up + High VIX
94,2025-05-27,Tuesday,short,2025-05-27 18:56:00+00:00,2025-05-27T19:00:00+00:00,21449.0,21442.5,6.5,11.96,227.74,TP,4,17.75,2.5,MNQ_VSCALPB,True,20.6299991607666,21.010000228881836,18.950000762939453,18.959999084472656,25.530000686645508,19.829999923706055,22.290000915527344,-14.939442325168272,5820.0,5941.75,5813.0,5934.25,5817.0,2.0156438026474044,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
95,2025-05-28,Wednesday,short,2025-05-28 15:16:00+00:00,2025-05-28T15:20:00+00:00,21449.5,21465.0,-15.5,-32.04,195.7,SL,4,3.5,17.5,MNQ_VSCALPB,False,19.209999084472656,19.43000030517578,18.68000030517578,19.309999465942383,21.010000228881836,18.950000762939453,18.959999084472656,1.8459936622906348,5940.75,5952.5,5890.0,5902.75,5934.25,-0.5308168681804726,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
96,2025-05-28,Wednesday,short,2025-05-28 15:54:00+00:00,2025-05-28T15:56:00+00:00,21461.75,21456.75,5.0,8.96,204.66,TP,2,18.5,2.5,MNQ_VSCALPB,True,19.209999084472656,19.43000030517578,18.68000030517578,19.309999465942383,21.010000228881836,18.950000762939453,18.959999084472656,1.8459936622906348,5940.75,5952.5,5890.0,5902.75,5934.25,-0.5308168681804726,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
97,2025-05-28,Wednesday,short,2025-05-28 16:56:00+00:00,2025-05-28T17:04:00+00:00,21459.75,21475.75,-16.0,-33.04,171.62,SL,8,1.5,20.25,MNQ_VSCALPB,False,19.209999084472656,19.43000030517578,18.68000030517578,19.309999465942383,21.010000228881836,18.950000762939453,18.959999084472656,1.8459936622906348,5940.75,5952.5,5890.0,5902.75,5934.25,-0.5308168681804726,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
98,2025-05-28,Wednesday,long,2025-05-28 19:06:00+00:00,2025-05-28T19:07:00+00:00,21485.0,21494.0,9.0,16.96,188.58,TP,1,19.75,0.25,MNQ_VSCALPB,True,19.209999084472656,19.43000030517578,18.68000030517578,19.309999465942383,21.010000228881836,18.950000762939453,18.959999084472656,1.8459936622906348,5940.75,5952.5,5890.0,5902.75,5934.25,-0.5308168681804726,VIX neutral,VIX touched PDL (bullish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
99,2025-05-29,Thursday,short,2025-05-29 15:36:00+00:00,2025-05-29T15:38:00+00:00,21455.25,21447.5,7.75,14.46,203.04,TP,2,22.75,4.75,MNQ_VSCALPB,True,18.25,20.200000762939453,18.110000610351562,19.18000030517578,19.43000030517578,18.68000030517578,19.309999465942383,-0.6732219801242612,5923.5,6008.0,5884.0,5922.75,5902.75,0.3388251238829465,VIX neutral,VIX wide range (both),Small moves (<1%),VIX up intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX up + Mid VIX
100,2025-06-02,Monday,long,2025-06-02 18:16:00+00:00,2025-06-02T18:19:00+00:00,21476.25,21483.75,7.5,13.96,217.0,TP,3,20.5,2.75,MNQ_VSCALPB,True,19.809999465942383,20.450000762939453,18.360000610351562,18.360000610351562,20.549999237060547,18.56999969482422,18.56999969482422,-1.130851308151537,5898.75,5955.5,5867.5,5947.25,5916.0,0.5282285327924185,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
101,2025-06-04,Wednesday,long,2025-06-04 14:01:00+00:00,2025-06-04T14:02:00+00:00,21723.25,21740.0,16.75,32.46,249.46,TP,1,17.75,16.0,MNQ_VSCALPB,True,17.68000030517578,18.06999969482422,17.40999984741211,17.610000610351562,19.209999084472656,17.639999389648438,17.690000534057617,-0.45223245500776166,5980.0,5999.0,5974.0,5981.0,5981.5,-0.008359107247346564,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
102,2025-06-04,Wednesday,long,2025-06-04 15:45:00+00:00,2025-06-04T15:46:00+00:00,21739.75,21755.75,16.0,30.96,280.42,TP,1,19.25,3.25,MNQ_VSCALPB,True,17.68000030517578,18.06999969482422,17.40999984741211,17.610000610351562,19.209999084472656,17.639999389648438,17.690000534057617,-0.45223245500776166,5980.0,5999.0,5974.0,5981.0,5981.5,-0.008359107247346564,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
103,2025-06-04,Wednesday,short,2025-06-04 16:26:00+00:00,2025-06-04T16:29:00+00:00,21734.5,21727.25,7.25,13.46,293.88,TP,3,19.0,3.0,MNQ_VSCALPB,True,17.68000030517578,18.06999969482422,17.40999984741211,17.610000610351562,19.209999084472656,17.639999389648438,17.690000534057617,-0.45223245500776166,5980.0,5999.0,5974.0,5981.0,5981.5,-0.008359107247346564,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
104,2025-06-04,Wednesday,long,2025-06-04 19:16:00+00:00,2025-06-04T19:41:00+00:00,21787.75,21771.0,-16.75,-34.54,259.34,SL,25,5.0,24.25,MNQ_VSCALPB,False,17.68000030517578,18.06999969482422,17.40999984741211,17.610000610351562,19.209999084472656,17.639999389648438,17.690000534057617,-0.45223245500776166,5980.0,5999.0,5974.0,5981.0,5981.5,-0.008359107247346564,VIX < PDL (bullish),VIX touched PDL (bullish),Small moves (<1%),VIX down intraday,VIX falling (close<prev),VIX drifting down (0-5%),Mid VIX,VIX down + Mid VIX
105,2025-06-05,Thursday,long,2025-06-05 14:41:00+00:00,2025-06-05T14:42:00+00:00,21772.25,21830.25,58.0,114.96,374.3,TP,1,95.0,5.25,MNQ_VSCALPB,True,17.68000030517578,18.799999237060547,17.079999923706055,18.479999542236328,18.06999969482422,17.40999984741211,17.610000610351562,4.940368550432428,5974.25,6016.5,5928.75,5946.0,5981.0,-0.585186423674966,VIX > PDH (bearish),VIX wide range (both),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
106,2025-06-06,Friday,long,2025-06-06 14:29:00+00:00,2025-06-06T14:34:00+00:00,21789.75,21796.25,6.5,11.96,386.26,TP,5,8.5,26.0,MNQ_VSCALPB,True,18.15999984741211,18.350000381469727,16.649999618530273,16.770000457763672,18.799999237060547,17.079999923706055,18.479999542236328,-9.25324202830431,5931.75,6025.0,5930.0,6006.75,5946.0,1.0216952573158355,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
107,2025-06-06,Friday,long,2025-06-06 17:21:00+00:00,2025-06-06T17:24:00+00:00,21794.0,21801.25,7.25,13.46,399.72,TP,3,9.5,5.25,MNQ_VSCALPB,True,18.15999984741211,18.350000381469727,16.649999618530273,16.770000457763672,18.799999237060547,17.079999923706055,18.479999542236328,-9.25324202830431,5931.75,6025.0,5930.0,6006.75,5946.0,1.0216952573158355,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
108,2025-06-06,Friday,long,2025-06-06 18:56:00+00:00,2025-06-06T19:04:00+00:00,21846.0,21831.5,-14.5,-30.04,369.68,SL,8,6.25,15.25,MNQ_VSCALPB,False,18.15999984741211,18.350000381469727,16.649999618530273,16.770000457763672,18.799999237060547,17.079999923706055,18.479999542236328,-9.25324202830431,5931.75,6025.0,5930.0,6006.75,5946.0,1.0216952573158355,VIX < PDL (bullish),VIX touched PDL (bullish),"Normal bull (ES+, VIX-)",VIX down intraday,VIX falling (close<prev),VIX crashing (<-5%),Mid VIX,VIX down + Mid VIX
109,2025-06-12,Thursday,long,2025-06-12 14:11:00+00:00,2025-06-12T14:13:00+00:00,21897.0,21903.75,6.75,12.46,382.14,TP,2,11.75,8.0,MNQ_VSCALPB,True,17.8700008392334,18.8700008392334,17.43000030517578,18.020000457763672,18.09000015258789,16.229999542236328,17.260000228881836,4.403245763636199,6022.25,6051.25,5987.75,6049.5,6029.0,0.3400232210980292,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
110,2025-06-12,Thursday,long,2025-06-12 16:13:00+00:00,2025-06-12T16:17:00+00:00,21941.0,21948.75,7.75,14.46,396.6,TP,4,10.5,7.0,MNQ_VSCALPB,True,17.8700008392334,18.8700008392334,17.43000030517578,18.020000457763672,18.09000015258789,16.229999542236328,17.260000228881836,4.403245763636199,6022.25,6051.25,5987.75,6049.5,6029.0,0.3400232210980292,VIX neutral,VIX touched PDH (bearish),Small moves (<1%),VIX up intraday,VIX rising (close>prev),VIX drifting up (0-5%),Mid VIX,VIX up + Mid VIX
